Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field
45170,political science,Noun,The systematic study of government and politics.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
45171,political science,Noun,"The analytical study of public policy and policies, past, present, and prospective.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
47134,polymerics,Noun,The science and technology of the production of polymers,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
48594,pomology,Noun,The study of pome fruit and of the cultivation of such fruit.,botany,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
48595,pomology,Noun,The study of fruit in general and of the cultivation of fruit.,botany,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
48860,ponerology,Noun,"The study of evil. 1849, Carl Immanuel Nitzsch, System of Christian doctrine, page 214:Christian ponerology is divided into two leading sections, that of sin or the bad participating in guilt, and that of death or the bad which has participated in the same. 1887, Isaak August Dorner, System of Christian Ethics, page 53:The end for which God created the world is not an impotent thought, but an earnest one, incessantly striving to become actual in the world; for which reason it cannot be thwarted by actual sin, which is to be treated of in ethical ponerology. 1958, Journal of the British Interplanetary Society, page 27:To the charlatans who so desperately strive to perpetuate these pious frauds, such a threatened warm welcome is an essential feature of their gloomy ponerology hence the puerile solemnity with which it continues to be invoked against all who temerously thumb the nose at their bogus thaumaturgy. 1962, Edgar Snow, The Other Side of the River: Red China Today, page 122:To call Mao either the saint or the devil of China is relevant only to those who see history as a branch of ponerology.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
49525,pop-science,Noun,popular science,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
49919,popular science,Noun,"Of, or having to do with science, but aimed at ordinary people as opposed to scientists; intended for general consumption. It was published in a popular science magazine. 2016, Begoa Bells-Fortuo, Popular Science Articles vs. Scientific Articles: a Tool for Medical Education, in Pilar Ordez-Lpez, Nuria Edo-Marz, editors, Medical Discourse in Professional, Academic and Popular Settings, Bristol: Multilingual Matters, ISBN, pages 5578:During the 19th century the need to make science more accessible to the public resulted in the emergence of a new type of written genre, the popular science article.",attributive,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
49975,population biology,Noun,"The study of populations of organisms, especially the growth and regulation of population sizes and genetics, and the effects of interactions between species.","biology, ecology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
49979,population genetics,Noun,"The study of the allele frequency distribution and change under the influence of the four evolutionary processes: natural selection, genetic drift, mutation and gene flow.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
50460,poromechanics,Noun,The study of porous materials.,physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51255,positive eugenics,Noun,The applied science of selecting positive or desirable traits in a species.,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
51345,posology,Noun,"The study of the dosages of drugs, especially the determination of appropriate dosages. [from 19th c.] 1820 April, E. Milligan, On the Doses of the Ancient Physicians, in The Edinburgh Medical and Surgical Journal: Exhibiting a Concise View of the Latest and Most Discoveries in Medicine, Surgery, and Pharmacy, volume XVI, number LXIII, Edinburgh: Printed by George Ramsay Company, for Archibald Constable and Company, Edinburgh; Longman, Hurst, Rees, Orme, Brown, London; and John Cumming, Dublin, OCLC 476511450, page 186:The difficulty here alluded to occurs in the doses of medicine exhibited by the ancient physicians. These have long been observed to be very large; and it was on remarking the impossibility, according to our ideas, of exhibiting them with safety to human life, or even of escaping destruction under their influence, that my observation was first drawn to the subject of ancient posology. 2000, L. D. Kapoor, Introduction, in Handbook of Ayurvedic Medicinal Plants (Herbal Reference Library), Boca Raton, Fla.: CRC Press, ISBN, page 1:Dr. Wise [] mentions two systems of Hindu surgery and nine systems of medicine, three of materia medica, one of posology, one of pharmacy, and three of metallic preparations alone. From these one can gather the strength and dimensions of the scientific knowledge of ancient India regarding therapeutic agents of both organic and inorganic origin. 2002, Elaine Elisabetsky, Traditional Medicines and the New Paradigm of Psychotropic Drug Action, in Maurice M[maduakolam] Iwu and Jacqueline C. Wootton, editors, Ethnomedicine and Drug Discovery (Advances in Phytomedicine; 1), Amsterdam: Elsevier Science, ISBN, page 136:Posology is usually well defined by medicinal plant specialists. Traditional formulations of medicinal plants processed for therapeutic uses (such as teas, syrups, concoctions, beverages, etc.) are expected to be ingested over a given period of time, varying with the expected length of the condition to be treated, and the time required for the remedy to attain its curative goal. 2012, Y. Grosgogeat, Cerebral Ischemic Accidents of Cardiac Origin, in Jacques Bories, editor, Cerebral Ischaemia: A Neuroradiological Study (Neuroradiology; volume 27, number 6), Berlin: Springer-Verlag, DOI:10.1007/978-3-642-70943-2, ISBN, page 130:The posologies employed require careful clinical and electrical supervision, and the same anticoagulant measures as for electrical cardioversion are necessary.","countable, uncountable, pharmacy",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
53626,poststudy,Noun,"A small study undertaken after a larger one. 2015, Andrew Bush, Diana Bilton, Margaret Hodson, Hodson and Geddes' Cystic Fibrosis, Fourth Edition Pre- and poststudies using CT may enable us to understand which components of lung disease are reversible, for example, airway wall thickening, and facilitate targeted, lower radiation, limited scans.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
54030,potamology,Noun,The study of rivers.,geography,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
55803,practical alchemy,Noun,The study of ancient alchemy using the knowledge and techniques of modern chemistry in order to advance the understanding of the history of chemistry.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
